,Open,High,Low,Close,Volume
2005-06-10,119.95,121.25,119.44,120.2,242547500
2005-06-03,120.08,120.92,119.4,120.15,213692100
2005-05-27,119.21,120.25,118.83,120.25,217163100
2005-05-20,115.7,119.41,115.66,119.12,296337300
2005-05-13,117.21,118.08,114.8,115.72,390365200
2005-05-06,116.07,118.0,115.52,117.09,387404500
2005-04-29,115.86,116.77,113.97,115.75,385517300
2005-04-22,114.12,116.5,113.55,115.57,448499200
2005-04-15,118.29,119.06,114.1,114.15,421835900
2005-04-08,117.36,119.26,116.74,118.0,282210800
2005-04-01,117.42,118.99,116.25,117.43,339758600
2005-03-24,118.71,118.93,116.75,117.14,276466500
2005-03-18,120.61,121.46,118.15,118.54,296465300
2005-03-11,122.66,123.25,120.16,120.39,284193500
2005-03-04,121.15,122.83,120.04,122.73,298301500
2005-02-25,119.9,121.67,118.58,121.43,278453700
2005-02-18,120.69,121.46,119.9,120.39,237655100
2005-02-11,120.25,121.04,119.25,120.77,238946500
2005-02-04,117.95,120.43,117.71,120.23,253704500
2005-01-28,117.09,117.75,116.37,117.43,300499700
2005-01-21,118.05,119.62,116.65,116.78,246980300
2005-01-14,118.34,119.46,117.5,118.24,289953500
2005-01-07,121.56,121.76,118.0,118.44,294245300
2004-12-31,121.2,121.66,120.39,120.87,125743300
2004-12-23,119.75,121.28,119.17,120.77,137428400
2004-12-17,119.76,121.24,119.16,119.44,249144600
2004-12-10,119.21,119.64,117.73,119.33,237724200
2004-12-03,118.79,120.14,117.48,119.25,274275700
2004-11-26,117.17,118.98,117.03,118.35,124741500
2004-11-19,118.5,119.14,117.14,117.42,215951400
2004-11-12,116.98,119.0,116.72,118.79,217234200
2004-11-05,113.56,117.64,113.2,117.28,288528600
2004-10-29,109.75,113.64,109.35,113.2,275457800
2004-10-22,110.89,112.23,109.75,109.99,258476200
2004-10-15,112.78,113.07,110.57,111.26,243760800
2004-10-08,114.1,114.68,112.35,112.51,203552200
2004-10-01,111.1,113.65,110.41,113.65,220704700
2004-09-24,112.67,113.47,110.95,111.46,206162100
2004-09-17,113.31,113.74,112.68,113.15,168336700
2004-09-10,112.54,113.27,112.03,113.06,132517300
2004-09-03,111.22,112.82,110.1,112.12,196847200
2004-08-27,110.55,111.63,109.85,111.45,154282000
2004-08-20,107.14,110.63,107.1,110.48,214351400
2004-08-13,107.02,108.41,106.59,107.19,237930700
2004-08-06,110.19,111.36,106.62,106.85,245476100
2004-07-30,109.19,110.9,108.21,110.84,260618700
2004-07-23,110.75,112.06,108.69,108.96,264601300
2004-07-16,111.52,112.39,110.44,110.71,195807400
2004-07-09,112.37,112.57,111.2,111.73,141242000
2004-07-02,114.52,114.79,112.58,112.88,213823000
2004-06-25,113.75,114.94,112.67,113.84,166308000
2004-06-18,113.82,114.45,112.87,113.63,158913600
2004-06-10,113.43,114.92,113.42,114.35,122938900
2004-06-04,112.46,113.58,111.87,112.98,152246700
2004-05-28,110.53,113.03,109.6,112.86,194280600
2004-05-21,108.89,111.18,108.41,109.81,225580900
2004-05-14,109.44,110.81,108.06,110.04,325927300
2004-05-07,111.37,113.26,109.96,109.96,235295100
2004-04-30,114.5,115.12,110.9,110.96,247535500
2004-04-23,113.55,114.67,111.78,114.36,223221500
2004-04-16,114.58,115.3,112.36,113.83,250279500
2004-04-08,114.46,115.41,113.74,114.37,151492900
2004-04-02,111.63,114.84,111.58,114.64,227782600
2004-03-26,110.54,111.79,108.85,111.03,255699700
2004-03-19,112.27,113.27,110.84,111.06,267767600
2004-03-12,116.34,116.62,111.1,112.58,289846500
2004-03-05,115.43,116.97,114.92,116.38,179999000
2004-02-27,115.22,115.74,113.03,115.02,180518600
2004-02-20,115.85,116.6,114.32,114.88,150477300
2004-02-13,114.67,116.39,114.17,115.13,168279700
2004-02-06,113.7,114.7,112.78,114.45,177701300
2004-01-30,114.39,116.5,112.56,113.48,209506200
2004-01-23,114.53,115.38,113.72,114.43,134721800
2004-01-16,112.55,114.31,111.76,114.23,186248000
2004-01-09,111.69,113.5,111.59,112.39,169125700
2004-01-02,110.1,112.19,109.78,111.23,111617300
2003-12-26,108.79,110.08,108.78,109.7,68716700
2003-12-19,109.17,109.73,107.48,108.9,165604600
2003-12-12,106.74,108.2,105.96,108.14,192440600
2003-12-05,106.85,108.08,106.62,106.85,178043500
2003-11-28,104.69,106.66,104.68,106.45,110047500
2003-11-21,104.91,105.45,103.62,104.21,198958800
2003-11-14,105.74,106.95,104.8,105.46,158962700
2003-11-07,105.75,106.72,104.9,105.61,162685200
2003-10-31,103.74,105.97,103.27,105.3,163256500
2003-10-24,104.45,105.28,102.18,103.58,185854700
2003-10-17,104.71,105.89,103.98,104.26,166894200
2003-10-10,103.48,105.22,102.91,104.57,156499500
2003-10-03,100.3,104.28,99.25,103.39,266732100
2003-09-26,102.85,103.29,99.85,99.95,206449100
2003-09-19,102.52,104.7,101.95,103.67,155666400
2003-09-12,103.04,103.88,101.35,102.45,194512000
2003-09-05,101.64,103.7,101.05,102.83,154349800
2003-08-29,99.71,101.48,98.83,101.44,143567300
2003-08-22,99.93,101.82,99.73,99.77,180141300
2003-08-15,98.26,99.85,97.84,99.62,162161100
2003-08-08,98.31,99.0,96.34,98.28,237511300
2003-08-01,100.37,100.98,98.24,98.51,220476400
2003-07-25,99.45,100.34,97.85,100.23,206167000
2003-07-18,101.2,101.9,98.16,99.51,212534300
2003-07-11,99.65,101.4,98.63,100.24,188626100
2003-07-03,98.22,99.85,96.43,98.74,150126700
2003-06-27,99.45,99.66,96.96,97.66,205880600
2003-06-20,99.96,102.18,99.42,99.44,193745800
2003-06-13,98.77,100.9,97.77,99.56,190454900
2003-06-06,97.53,101.4,96.67,99.26,244539900
2003-05-30,93.3,97.09,93.07,96.95,184820000
2003-05-23,94.15,94.42,91.59,93.76,210922100
2003-05-16,93.5,95.45,93.28,94.87,189895200
2003-05-09,93.47,94.38,92.28,93.73,195430700
2003-05-02,90.44,93.47,90.3,93.21,247601000
2003-04-25,89.86,92.35,88.89,90.23,229653000
2003-04-17,87.47,90.06,87.0,89.56,175612600
2003-04-11,90.34,90.85,85.71,87.15,254678700
2003-04-04,85.35,88.99,84.4,88.22,250130300
2003-03-28,88.02,88.26,85.99,86.71,257883000
2003-03-21,83.46,89.88,83.22,89.67,327127500
2003-03-14,82.6,84.77,79.38,84.13,287646200
2003-03-07,85.26,85.78,81.43,83.32,223094000
2003-02-28,84.93,85.23,82.22,84.9,219979200
2003-02-21,84.53,85.8,83.46,85.18,161160600
2003-02-14,83.46,84.88,81.0,84.15,245705500
2003-02-07,86.14,86.81,82.97,83.42,235403000
2003-01-31,85.73,87.18,84.15,86.06,263688600
2003-01-24,90.87,90.92,86.17,86.38,203666400
2003-01-17,93.54,93.86,90.15,90.66,176325100
2003-01-10,91.24,93.64,91.05,93.06,190900900
2003-01-03,87.79,91.38,87.11,91.35,140743500
2002-12-27,89.59,90.61,87.38,87.38,73227600
2002-12-20,89.82,91.79,88.6,89.99,175506000
2002-12-13,91.07,91.62,89.27,89.34,180638300
2002-12-06,95.47,96.05,89.98,92.03,234909400
2002-11-29,93.43,94.95,91.62,93.98,133280800
2002-11-22,92.15,94.27,89.76,93.42,186071800
2002-11-15,89.51,91.55,87.45,91.4,206170000
2002-11-08,91.8,93.07,89.52,89.65,240841900
2002-11-01,91.15,91.29,87.0,90.27,234112400
2002-10-25,88.12,90.9,87.57,90.2,240391200
2002-10-18,83.2,89.3,83.04,88.64,301912800
2002-10-11,80.06,84.73,77.07,84.16,371732700
2002-10-04,82.0,85.77,79.58,80.8,321074300
2002-09-27,83.65,85.97,81.85,82.75,293981500
2002-09-20,89.31,91.19,84.05,84.35,225332800
2002-09-13,89.1,93.33,88.25,89.67,187858900
2002-09-06,90.73,91.0,87.5,90.0,233559000
2002-08-30,94.91,96.25,90.81,91.78,181468800
2002-08-23,93.46,97.15,93.1,94.6,175923300
2002-08-16,89.99,94.08,88.02,93.22,215024600
2002-08-09,86.49,91.94,83.55,91.29,245429700
2002-08-02,87.5,91.55,85.62,86.79,264039800
2002-07-26,84.1,85.93,77.68,85.6,388024300
2002-07-19,91.64,93.3,84.3,84.71,289709500
2002-07-12,98.98,99.7,90.32,91.85,196756600
2002-07-05,99.18,99.8,93.72,99.31,104063400
2002-06-28,98.61,100.89,95.19,98.96,168238900
2002-06-21,101.92,105.03,98.68,99.28,117698100
2002-06-14,103.24,104.54,98.5,101.4,130328000
2002-06-07,107.09,107.6,101.72,103.34,118618500
2002-05-31,109.05,109.13,105.9,107.22,77054400
2002-05-24,110.64,110.69,108.0,108.69,72312000
2002-05-17,106.22,111.25,105.79,110.9,134329900
2002-05-10,107.64,109.36,104.9,105.72,110502300
2002-05-03,107.93,109.91,106.63,107.58,95625800
2002-04-26,112.38,112.43,107.29,107.39,95013900
2002-04-19,111.62,113.67,110.2,112.88,81059900
2002-04-12,111.32,113.54,110.04,111.42,89196400
2002-04-05,114.23,115.1,112.16,112.69,101992900
2002-03-28,115.09,115.77,113.3,114.52,74000400
2002-03-22,117.1,117.74,114.12,115.04,93657600
2002-03-15,116.89,117.9,115.63,116.65,82338900
2002-03-08,113.9,117.9,113.65,116.99,109307600
2002-03-01,109.74,113.85,109.7,113.74,118432100
2002-02-22,110.15,110.63,107.82,109.64,98092400
2002-02-15,110.05,112.97,109.82,110.89,88336600
2002-02-08,112.23,112.23,108.0,110.09,130066600
2002-02-01,113.9,114.19,108.4,112.65,108769500
2002-01-25,113.75,114.25,112.02,113.55,49081700
2002-01-18,114.65,115.39,112.67,113.15,83899400
2002-01-11,117.7,117.99,114.7,114.94,68932300
2002-01-04,116.15,117.98,113.81,117.62,69155100
2001-12-28,114.83,116.75,114.61,116.0,36034700
2001-12-21,112.99,115.92,112.9,114.95,76638600
2001-12-14,115.85,116.39,112.0,113.13,86616100
2001-12-07,113.65,118.0,113.01,116.56,94495000
2001-11-30,115.75,116.9,113.0,114.05,83217900
2001-11-23,114.92,115.85,113.51,115.68,48022400
2001-11-16,111.0,115.4,110.0,114.36,96541400
2001-11-09,110.12,114.08,109.85,112.72,97350600
2001-11-02,110.16,110.55,105.56,109.25,120413000
2001-10-26,107.3,111.79,106.74,110.32,101759500
2001-10-19,108.63,111.15,106.01,107.35,99714900
2001-10-12,106.27,110.3,105.52,109.5,103300800
2001-10-05,103.9,108.97,102.83,107.23,134806500
2001-09-28,99.72,109.62,99.06,104.44,111827300
2001-09-21,101.0,106.4,93.8,97.28,183182700
2001-09-10,107.7,110.35,107.7,110.05,23408700
2001-09-07,113.85,116.17,108.63,108.72,100737400
2001-08-31,118.97,119.2,112.04,114.15,69329700
2001-08-24,116.8,119.13,115.78,119.02,57082300
2001-08-17,119.6,120.35,116.01,116.75,51469600
2001-08-10,121.35,121.51,117.34,119.29,57890800
2001-08-03,121.19,123.25,120.3,121.94,54293000
2001-07-27,121.8,121.88,116.75,120.81,53799700
2001-07-20,121.77,122.98,119.83,121.34,38883100
2001-07-13,119.49,122.32,117.09,122.24,54735200
2001-07-06,122.8,124.32,119.05,119.05,29009100
2001-06-29,123.28,124.01,120.57,122.6,46611200
2001-06-22,121.65,124.31,120.89,122.85,52358900
2001-06-15,126.71,126.99,120.4,121.85,53430100
2001-06-08,126.8,129.23,126.08,127.0,42329700
2001-06-01,128.22,128.35,125.0,126.73,37768200
2001-05-25,129.84,132.09,127.9,128.1,47532800
2001-05-18,124.9,130.08,124.46,129.74,51112900
2001-05-11,126.86,127.5,124.4,125.15,38252000
2001-05-04,126.45,127.69,123.44,127.34,52989300
2001-04-27,123.65,125.84,120.95,125.78,45274600
2001-04-20,118.29,126.0,116.91,124.5,72192900
2001-04-12,114.0,118.99,112.78,118.85,48863400
2001-04-06,116.3,117.38,109.3,113.3,74741900
2001-03-30,115.7,118.65,112.14,116.69,55021700
2001-03-23,115.76,118.46,108.04,114.48,85642800
2001-03-16,122.34,122.5,114.81,115.01,115629200
2001-03-09,124.15,127.75,123.11,123.36,34657200
2001-03-02,125.8,127.84,121.75,123.61,64980800
2001-02-23,131.04,131.14,121.8,124.96,58125400
2001-02-16,131.7,134.17,129.3,130.4,33156800
2001-02-09,134.8,136.7,131.26,131.84,33064600
2001-02-02,135.5,138.7,134.75,134.8,39997600
2001-01-26,134.25,137.3125,133.5625,135.875,39669000
2001-01-19,132.0,136.1875,131.5156,134.0156,32283100
2001-01-12,129.875,133.7187,127.6875,132.0,35562900
2001-01-05,132.0,136.0,127.5625,129.1875,50299500
2000-12-29,130.8437,134.2812,130.2812,131.1875,26652700
2000-12-22,132.0625,134.9687,125.5312,130.9375,51360700
2000-12-15,137.375,139.5625,130.5625,130.9687,34242700
2000-12-08,131.875,139.4687,131.5,133.9687,45573400
2000-12-01,136.4687,136.6875,129.75,132.2187,37031000
2000-11-24,135.75,136.375,132.125,134.8437,22291300
2000-11-17,135.625,140.1093,133.0156,136.6406,47027100
2000-11-10,143.1562,144.2968,136.5312,136.625,34601900
2000-11-03,138.4375,143.9062,138.1562,142.7812,41242300
2000-10-27,139.9375,141.9375,134.0312,139.2812,39287000
2000-10-20,137.4062,141.1875,130.1562,139.9062,40528800
2000-10-13,141.3125,141.3125,132.7812,137.5625,45074400
2000-10-06,144.2812,145.75,139.75,141.0625,35595700
2000-09-29,145.9375,146.3281,142.125,143.625,38584900
2000-09-22,146.375,146.9687,142.4218,145.2812,31969200
2000-09-15,149.75,151.1875,146.0,146.0,23881000
2000-09-08,151.875,152.2031,149.3281,149.8125,15576700
2000-09-01,151.25,153.5937,150.3437,152.5,21099700
2000-08-25,150.0312,151.625,149.2812,151.25,18290300
2000-08-18,147.7812,150.4375,147.0625,149.6875,24001500
2000-08-11,146.7187,149.2187,145.5625,147.4062,22485100
2000-08-04,142.9375,146.7187,142.0625,146.375,24945600
2000-07-28,148.125,148.8593,141.5156,142.0937,36330200
2000-07-21,150.9843,151.9843,147.6875,147.6875,27173000
2000-07-14,147.875,151.25,147.1562,151.25,24828600
2000-07-07,145.4375,148.7812,144.2187,148.0937,13182800
2000-06-30,145.375,146.9843,143.5156,145.2812,28474400
2000-06-23,146.4687,149.1562,143.875,144.375,27055700
2000-06-16,146.9687,148.875,144.625,146.5937,28107200
2000-06-09,147.4687,148.2187,145.625,146.5937,25584900
2000-06-02,140.0,149.0937,139.4687,147.8437,29343000
2000-05-26,141.25,141.8125,136.5,138.0,42993000
2000-05-19,142.75,147.7187,140.4062,141.125,29384700
2000-05-12,142.75,143.4687,137.75,142.8125,34030200
2000-05-05,146.5625,148.4843,139.7812,143.5312,43196900
2000-04-28,141.5,148.75,140.5,145.0937,59044900
2000-04-20,135.1875,145.125,134.6875,143.8125,50078700
2000-04-14,151.75,153.1093,133.5,136.0,71239600
2000-04-07,150.125,153.0,141.3906,151.4375,48883000
2000-03-31,153.375,153.7812,147.125,150.375,40621500
2000-03-24,146.875,155.75,144.5,153.5625,57492300
2000-03-17,136.6875,148.0,135.6875,146.9375,64979500
2000-03-10,140.8125,142.0,135.0312,140.125,57263100
2000-03-03,133.375,141.7187,132.7187,141.125,48878800
2000-02-25,135.1875,137.4687,133.0937,133.3281,56469300
2000-02-18,139.7812,141.2187,134.625,135.3125,45445900
2000-02-11,142.5625,144.5625,138.0312,138.6875,35834100
2000-02-04,135.8125,144.0,135.0,142.5937,38317400
2000-01-28,145.6562,145.8437,135.5312,135.875,45836400
2000-01-21,145.3437,147.0,143.8125,144.4375,24691300
2000-01-14,146.25,147.4687,142.875,146.9687,32748700
2000-01-07,148.25,148.25,137.25,145.75,42725700
1999-12-31,146.5,147.5625,145.0625,146.875,16590500
1999-12-23,142.5625,146.4843,141.0937,146.4843,23689200
1999-12-17,141.4375,143.3125,140.0312,142.6875,27459200
1999-12-10,143.5312,143.7187,139.375,141.875,30066500
1999-12-03,140.875,145.3437,139.0,143.8437,38754500
1999-11-26,142.4375,143.0,140.0,141.4375,16227000
1999-11-19,139.8437,143.0,139.4062,142.5,28514400
1999-11-12,137.0,139.9843,136.0781,139.75,32185500
